id,question,answer,original_index,predicted_answer,ground_truth_normalized
71vgb03OYbL,Does the description imply the case is hard or soft?,Soft,27373,hard,soft
81X485csd9L,What product type is shown?,Case,27374,cell phone,case
81X485csd9L,Is the item a back cover?,Yes,27375,yes,yes
81X485csd9L,Does the case have a logo cutout?,Yes,27376,yes,yes
81X485csd9L,Is the case design colorful?,Yes,27377,yes,yes
81X485csd9L,Is this case for an iPhone?,Yes,27378,yes,yes
81X485csd9L,Can the brand be identified from the image?,No,27379,yes,no
81X485csd9L,Is the primary visual pattern simple or abstract?,Abstract,27380,abstract,abstract
81X485csd9L,Is the logo cutout shape indicative of a Sony device?,No,27381,no,no
81X485csd9L,Does the provided list include 'hard case'?,Yes,27382,yes,yes
81X485csd9L,Does the surface appear glossy or matte?,Glossy,27383,matte finish,glossy
71qUVPxtCaL,What animal is pictured?,Whale,27384,dolphin,whale
71qUVPxtCaL,What color is the whale?,Orange,27385,blue,orange
71qUVPxtCaL,Is the scene set at night or day?,Night,27386,night,night
71qUVPxtCaL,What is the color of the water?,Blue,27387,blue,blue
71qUVPxtCaL,Are there stars visible?,Yes,27388,yes,yes
71qUVPxtCaL,How many buildings are on the whale's back?,Two,27389,1,two
71qUVPxtCaL,What structure on the whale emits light?,Lighthouse,27390,lighthouse,lighthouse
71qUVPxtCaL,What type of accessory is shown?,Case,27391,phone,case
71qUVPxtCaL,What is the function of the circular cutout below the camera?,Fingerprint,27392,to turn on light,fingerprint
71qUVPxtCaL,What is the dominant element in the illustration part of the image?,Whale,27393,phone,whale
71VfwKmgMhL,What item is pictured?,Case,27394,phone,case
71VfwKmgMhL,What creatures are depicted in the design?,Butterflies,27395,butterflies,butterflies
71VfwKmgMhL,What color are the butterflies?,Golden,27396,gold,golden
71VfwKmgMhL,What is the background color?,Black,27397,black,black
71VfwKmgMhL,Is this a protective item for a device?,Yes,27398,yes,yes
71VfwKmgMhL,"Based on the text, what specific part of a phone does this cover?",Back,27399,screen,back
71VfwKmgMhL,"According to the text, what primary material is the cover made from?",Polycarbonate,27400,plastic,polycarbonate
71VfwKmgMhL,Does the design show only one butterfly?,No,27401,no,no
71VfwKmgMhL,"Based on the text, for which brand of phone is this case intended?",Redmi,27402,samsung,redmi
71VfwKmgMhL,Is the butterfly design described as standard or special in the text?,Designer,27403,standard,designer
61TXvzAhJdL,What letter is shown on the case?,D,27404,d,d
61TXvzAhJdL,What is the color of the ornate pattern?,Golden,27405,gold,golden
61TXvzAhJdL,What kind of item is pictured?,Case,27406,phone,case
61TXvzAhJdL,What brand is associated with the product?,Amazon,27407,motorola,amazon
61TXvzAhJdL,What phone series is mentioned in the text?,Moto,27408,0,moto
61TXvzAhJdL,What material is commonly used for this type of case according to the text?,TPU,27409,leather,tpu
61TXvzAhJdL,What is the overall style of the design?,Ornate,27410,floral,ornate
61TXvzAhJdL,Does the image show a full coverage case?,No,27411,yes,no
61TXvzAhJdL,What is the primary function of the item?,Protection,27412,to listen to music,protection
61TXvzAhJdL,Is the case designed for a generic phone or specific models?,Specific,27413,yes,specific
71NTmvbaE6L,What color is the sole?,White,27414,white,white
71NTmvbaE6L,What type of footwear is shown?,Sandal,27415,flip flops,sandal
71NTmvbaE6L,Is this sandal open-toe?,Yes,27416,no,yes
71NTmvbaE6L,What color is the strap?,Black,27417,black,black
71NTmvbaE6L,How many sandals are in the image?,One,27418,2,one
71NTmvbaE6L,What color is the buckle?,Gold,27419,silver,gold
71NTmvbaE6L,Is this sandal designed for women?,Yes,27420,yes,yes
71NTmvbaE6L,Does this sandal have more than one strap?,No,27421,yes,no
71NTmvbaE6L,Is this sandal a slip-on style?,Yes,27422,no,yes
71NTmvbaE6L,Does the strap feature a buckle?,Yes,27423,yes,yes
716DTcD7UCL,What is the main object in the image?,Case,27424,phone,case
716DTcD7UCL,What color is prominent in the design?,Pink,27425,pink,pink
716DTcD7UCL,What is the main subject of the illustration?,Woman,27426,woman,woman
716DTcD7UCL,Is there a flower visible in the image?,Yes,27427,yes,yes
716DTcD7UCL,What is the woman wearing on her head?,Hat,27428,hat,hat
716DTcD7UCL,What type of phone accessory is displayed?,Case,27429,phone,case
716DTcD7UCL,What is the function of the cutout at the top left?,Camera,27430,it is called as art,camera
716DTcD7UCL,How is the woman's form represented in the artwork?,Silhouette,27431,woman is wearing black dress,silhouette
716DTcD7UCL,"What material is this item commonly made from, based on its rigidity?",Hard,27432,plastic,hard
716DTcD7UCL,What decorative detail is visible on the darker areas of the design?,Sparkles,27433,stripes,sparkles
710UeO+duML,What color is the handheld blender?,Black,27434,black,black
710UeO+duML,How many attachments are shown with the blender?,Two,27435,4,two
710UeO+duML,What is the clear container used for measurement?,Cup,27436,measuring cup,cup
710UeO+duML,Which attachment is designed for whipping?,Whisk,27437,whisk,whisk
710UeO+duML,What type of blending unit is held by hand?,Handheld,27438,blender,handheld
710UeO+duML,"What process, related to liquids like sauces or dressings, does an ""emulsifier"" perform using this tool?",Emulsifying,27439,no,emulsifying
710UeO+duML,"Besides blending liquids directly, what chopping-related task can one of the attachments perform?",Chopping,27440,whisk,chopping
710UeO+duML,"Although ""cordless"" is a keyword, does the image show a cordless model?",No,27441,no,no
710UeO+duML,Which attachment allows for processing smaller quantities of ingredients into a finely chopped state?,Chopper,27442,whisk,chopper
710UeO+duML,"Considering the keywords like ""puree"" and ""immersion"", what action is performed by the main unit when submerged in ingredients?",Blending,27443,blending,blending
71H9vU3gqiL,What color is the boot?,Brown,27444,brown,brown
71H9vU3gqiL,Is this a shoe or a boot?,Boot,27445,boot,boot
71H9vU3gqiL,Does the boot have laces?,Yes,27446,yes,yes
71H9vU3gqiL,How many boots are visible in the image?,One,27447,1,one
71H9vU3gqiL,Is the sole light or dark colored?,Light,27448,dark,light
71H9vU3gqiL,What type of stitching is visible on the toe area?,Moc,27449,lace,moc
71H9vU3gqiL,"Based on the listed items, what specific style name is used for this type of footwear?",Chukka,27450,dress shoes,chukka
71H9vU3gqiL,What is the primary material of the boot upper?,Leather,27451,leather,leather
71H9vU3gqiL,What is the closure method of the boot?,Laces,27452,lace,laces
71H9vU3gqiL,Is there a darker colored panel near the top of the boot shaft?,Yes,27453,yes,yes
812MTWgbBtL,What object is shown in the image?,Case,27454,phone,case
812MTWgbBtL,What is the main subject of the pattern on the case?,Rocks,27455,rocks,rocks
812MTWgbBtL,What color is the sky in the background?,Blue,27456,blue,blue
812MTWgbBtL,Does the case have a camera cutout?,Yes,27457,yes,yes
812MTWgbBtL,Is there a circular cutout below the camera cutout?,Yes,27458,yes,yes
812MTWgbBtL,What part of a phone is this designed to protect?,Back,27459,screen,back
812MTWgbBtL,What is the circular cutout typically used for on a phone?,Sensor,27460,camera,sensor
812MTWgbBtL,What specific structure is formed by the stacked rocks?,Cairn,27461,rock,cairn
812MTWgbBtL,"Based on the provided text, what phone brand is this case likely for?",Nokia,27462,apple,nokia
812MTWgbBtL,Describe the overall texture depicted by the rocks in one word.,Rough,27463,rough,rough
617wSHgsq4L,What is the first part of the brand name?,Sun,27464,vest,sun
617wSHgsq4L,What type of seeds are in the package?,Methi,27465,sunflower seeds,methi
617wSHgsq4L,What is the net weight in grams?,200,27466,1000,200
617wSHgsq4L,Is there an FSSAI logo on the label?,Yes,27467,yes,yes
617wSHgsq4L,What is the English name for the seeds?,Fenugreek,27468,sunflower,fenugreek
617wSHgsq4L,What is the genus name for the seeds?,Trigonella,27469,sunflower,trigonella
617wSHgsq4L,In which state is the seller located?,Himachal,27470,india,himachal
617wSHgsq4L,How many months is the best before period?,18,27471,25,18
617wSHgsq4L,What year was the product packed?,2020,27472,2007,2020
617wSHgsq4L,What is the initial of the village name?,S,27473,no,s
61tGj4-yzsL,What is the main color of the case?,Black,27474,black,black
61tGj4-yzsL,What word is printed on the case?,Queen,27475,ouilen,queen
61tGj4-yzsL,Is there a crown design?,Yes,27476,yes,yes
61tGj4-yzsL,What kind of product is this?,Case,27477,phone,case
61tGj4-yzsL,Is the case white?,No,27478,no,no
61tGj4-yzsL,What color is the outline of the crown?,Gold,27479,pink,gold
61tGj4-yzsL,Does the decorative design appear near the top or bottom?,Bottom,27480,top,bottom
61tGj4-yzsL,"Based on the text, is 'Solimo' a possible brand?",Yes,27481,no,yes
61tGj4-yzsL,"According to the text, is this potentially a Samsung case?",Yes,27482,yes,yes
61tGj4-yzsL,How many distinct visual symbols make up the main design?,Two,27483,2,two
71f2POyL5rL,What is the main background color of the case?,Pink,27484,pink,pink
71f2POyL5rL,What animal is the primary design element?,Teddy,27485,bear,teddy
71f2POyL5rL,What shape are the bears holding?,Heart,27486,hearts,heart
71f2POyL5rL,What letter is included in the pattern?,U,27487,i,u
71f2POyL5rL,Does the case primarily cover the front or back of a phone?,Back,27488,front,back
71f2POyL5rL,"Based on the list, what material type is the case?",Hard,27489,plastic,hard
71f2POyL5rL,How many complete teddy bears holding hearts are fully visible on the case in the image?,Two,27490,1,two
71f2POyL5rL,What printing method is suggested by the provided list items?,3D,27491,printing,3d
71f2POyL5rL,"Which design element is more numerous in the visible pattern, complete bears or hearts?",Hearts,27492,hearts,hearts
71f2POyL5rL,What mobile phone brand is the case specifically associated with in the provided list?,Lenovo,27493,samsung,lenovo
81OlX3C3isL,What type of item is displayed in the image?,Shoe,27494,sneaker,shoe
81OlX3C3isL,What is one of the main colors of the shoe?,Orange,27495,orange,orange
81OlX3C3isL,Does the shoe in the image have laces?,No,27496,no,no
81OlX3C3isL,Is this a single shoe or a pair?,Single,27497,yes,single
81OlX3C3isL,Is the displayed item a boot or a sneaker?,Sneaker,27498,sneaker,sneaker
81OlX3C3isL,What specific type of athletic shoe does the design suggest?,Running,27499,running,running
81OlX3C3isL,"Based on the provided list, is the shoe likely intended for men or women?",Men,27500,men,men
81OlX3C3isL,What is the predominant color of the shoe's sole?,White,27501,white,white
81OlX3C3isL,What is the likely primary texture of the shoe's upper material?,Knitted,27502,mesh,knitted
81OlX3C3isL,"Based on the provided text, is 'Bourge' likely the brand of this shoe?",Yes,27503,yes,yes
81Z7El+dhxL,What type of furniture is shown in the image?,Sofa,27504,couch,sofa
81Z7El+dhxL,What color is the sofa?,Grey,27505,black,grey
81Z7El+dhxL,How many seats does the sofa appear to have?,Three,27506,3,three
81Z7El+dhxL,Is the sofa located indoors or outdoors?,Indoors,27507,indoors,indoors
81Z7El+dhxL,What is hanging on the wall above the sofa?,Painting,27508,picture,painting
81Z7El+dhxL,"Based on the image and item list, which room type is the most likely setting?",Living room,27509,living room,living room
81Z7El+dhxL,Does the sofa appear to be made of leather or fabric?,Leather,27510,leather,leather
81Z7El+dhxL,Is the painting above the sofa abstract or representational?,Representational,27511,abstract,representational
81Z7El+dhxL,Is the plant next to the sofa taller or shorter than the sofa's back?,Shorter,27512,taller,shorter
81Z7El+dhxL,What is the general style of the rug pattern?,Geometric,27513,diamond,geometric
41rXzZ8oPtL,What is the main color of the case?,Black,27514,black,black
41rXzZ8oPtL,What object is shown in the image?,Case,27515,cell phone,case
41rXzZ8oPtL,Is there a cutout near the top left corner?,Yes,27516,yes,yes
41rXzZ8oPtL,What shape is the cutout below the camera cutout?,Circle,27517,square,circle
41rXzZ8oPtL,Is the case shiny or dull?,Dull,27518,dull,dull
41rXzZ8oPtL,"Based on the placement, what is the circular cutout likely for on a phone back?",Fingerprint,27519,camera,fingerprint
41rXzZ8oPtL,"According to the listed items, what phone model is this case designed for?",Redmi,27520,lg,redmi
41rXzZ8oPtL,What kind of accessory is this for a mobile phone?,Cover,27521,phone,cover
41rXzZ8oPtL,What brand is mentioned in the provided text?,Solimo,27522,motorola,solimo
41rXzZ8oPtL,Does the case appear to have a smooth or textured surface?,Smooth,27523,smooth,smooth
719oTEXzkLL,What kind of product is in the bottle?,Vinegar,27524,apple cider,vinegar
719oTEXzkLL,What color is the bottle's cap?,Black,27525,black,black
719oTEXzkLL,What fruit is pictured on the label?,Apple,27526,apple,apple
719oTEXzkLL,What number is part of the brand name?,Threehundredsixtyfive,27527,303,threehundredsixtyfive
719oTEXzkLL,What color is the liquid inside the bottle?,Amber,27528,brown,amber
719oTEXzkLL,"Does the vinegar contain ""the mother""?",Yes,27529,yes,yes
719oTEXzkLL,What certification logo is green and circular?,Organic,27530,organic,organic
719oTEXzkLL,What is the volume in milliliters?,Ninefortysix,27531,25,ninefortysix
719oTEXzkLL,Is this product certified kosher?,Yes,27532,yes,yes
719oTEXzkLL,What broad retail category does this item belong to?,Grocery,27533,apple cider,grocery
812IVp8nWxL,What object is shown in the image?,Case,27534,phone,case
812IVp8nWxL,What is the main color at the top of the case?,Red,27535,red,red
812IVp8nWxL,Does the case have a plain color or a design?,Design,27536,print,design
812IVp8nWxL,What type of device is this case for?,Phone,27537,phone,phone
812IVp8nWxL,Is the camera cutout located at the top?,Yes,27538,yes,yes
812IVp8nWxL,What style of art is displayed on the case?,Abstract,27539,abstract,abstract
812IVp8nWxL,Does the design appear smooth or textured?,Textured,27540,smooth,textured
812IVp8nWxL,What material does the visual appearance of the design resemble?,Paint,27541,paint,paint
812IVp8nWxL,Are the different colors in distinct areas or blended together?,Blocks,27542,in motion,blocks
812IVp8nWxL,"Based on the camera opening, what brand of phone is this case likely made for?",Samsung,27543,samsung,samsung
71aZWExriqL,What animal is depicted on the case?,Macaw,27544,parrot,macaw
71aZWExriqL,What is the main color of the bird?,Blue,27545,blue,blue
71aZWExriqL,What object is being shown?,Case,27546,bird,case
71aZWExriqL,Is the bird perched on something?,Yes,27547,yes,yes
71aZWExriqL,What kind of device is this designed for?,Phone,27548,phone,phone
71aZWExriqL,"According to the provided information, which phone model is this cover made for?",OnePlus,27549,apple,oneplus
71aZWExriqL,What is a listed type of material used for the cover?,Polycarbonate,27550,plastic,polycarbonate
71aZWExriqL,"What type of case is this, as described by the keywords?",Hard,27551,case for phone,hard
71aZWExriqL,What is the brand name associated with this product?,Solimo,27552,apple,solimo
71aZWExriqL,What design style is indicated by the description?,Designer,27553,bird,designer
714Xnr+ZCSL,What type of product is shown?,Case,27554,phone,case
714Xnr+ZCSL,Are there flowers visible on the case?,Yes,27555,yes,yes
714Xnr+ZCSL,Is the case a back cover?,Yes,27556,yes,yes
714Xnr+ZCSL,What color are the flowers on the case?,Pink,27557,pink,pink
714Xnr+ZCSL,Is the design described as photography?,Yes,27558,yes,yes
